Date,Open,High,Low,Close,Adj Close,Volume
2004-08-09,"1,782.35","1,787.44","1,774.48","1,774.64","1,774.64","1,263,490,000"
2004-08-06,"1,805.95","1,806.28","1,775.57","1,776.89","1,776.89","1,692,260,000"
2004-08-05,"1,856.99","1,859.77","1,820.21","1,821.63","1,821.63","1,574,660,000"
2004-08-04,"1,850.78","1,864.80","1,842.20","1,855.06","1,855.06","1,659,390,000"
2004-08-03,"1,887.14","1,887.57","1,859.17","1,859.42","1,859.42","1,494,480,000"
2004-08-02,"1,874.93","1,893.13","1,869.66","1,892.09","1,892.09","1,533,970,000"
2004-07-30,"1,878.54","1,896.31","1,876.31","1,887.36","1,887.36","1,507,320,000"
2004-07-29,"1,871.54","1,885.01","1,867.62","1,881.06","1,881.06","1,703,350,000"
2004-07-28,"1,861.37","1,869.00","1,832.12","1,858.26","1,858.26","1,847,380,000"
2004-07-27,"1,844.28","1,872.17","1,843.04","1,869.10","1,869.10","1,769,400,000"
2004-07-26,"1,852.42","1,860.12","1,829.06","1,839.02","1,839.02","1,667,060,000"
2004-07-23,"1,874.46","1,874.46","1,846.55","1,849.09","1,849.09","1,697,910,000"
2004-07-22,"1,872.43","1,892.98","1,853.58","1,889.06","1,889.06","1,964,570,000"
2004-07-21,"1,933.02","1,933.03","1,874.37","1,874.37","1,874.37","2,109,750,000"
2004-07-20,"1,886.69","1,917.07","1,885.80","1,917.07","1,917.07","1,628,240,000"
2004-07-19,"1,889.06","1,893.80","1,870.14","1,883.83","1,883.83","1,774,620,000"
2004-07-16,"1,926.19","1,926.19","1,882.93","1,883.15","1,883.15","2,099,400,000"
2004-07-15,"1,920.14","1,925.76","1,910.13","1,912.71","1,912.71","1,669,940,000"
2004-07-14,"1,913.73","1,937.68","1,908.98","1,914.88","1,914.88","1,461,800,000"
2004-07-13,"1,940.31","1,945.17","1,930.59","1,931.66","1,931.66","1,499,660,000"
2004-07-12,"1,936.17","1,941.24","1,921.40","1,936.92","1,936.92","1,504,000,000"
2004-07-09,"1,946.49","1,961.11","1,940.22","1,946.33","1,946.33","1,388,750,000"
2004-07-08,"1,951.79","1,964.48","1,934.57","1,935.32","1,935.32","1,789,150,000"
2004-07-07,"1,961.22","1,976.92","1,960.78","1,966.08","1,966.08","1,762,310,000"
2004-07-06,"1,994.70","1,995.40","1,958.69","1,963.43","1,963.43","1,927,550,000"
2004-07-02,"2,014.09","2,014.74","1,996.61","2,006.66","2,006.66","1,200,230,000"
2004-07-01,"2,045.53","2,045.53","2,006.67","2,015.55","2,015.55","1,739,310,000"
2004-06-30,"2,038.34","2,055.65","2,031.88","2,047.79","2,047.79","1,754,160,000"
2004-06-29,"2,017.35","2,037.60","2,017.35","2,034.93","2,034.93","1,581,530,000"
2004-06-28,"2,038.98","2,039.93","2,013.73","2,019.82","2,019.82","1,611,080,000"
2004-06-25,"2,016.74","2,033.87","2,015.57","2,025.47","2,025.47","1,972,100,000"
2004-06-24,"2,020.11","2,032.21","2,013.78","2,015.57","2,015.57","1,685,690,000"
2004-06-23,"1,992.05","2,023.23","1,990.78","2,020.98","2,020.98","1,803,560,000"
2004-06-22,"1,975.51","1,994.87","1,964.53","1,994.15","1,994.15","1,660,890,000"
2004-06-21,"1,990.82","1,995.06","1,972.43","1,974.38","1,974.38","1,363,000,000"
2004-06-18,"1,977.77","2,000.41","1,973.91","1,986.73","1,986.73","1,697,770,000"
2004-06-17,"1,993.69","1,993.93","1,976.25","1,983.67","1,983.67","1,449,920,000"
2004-06-16,"1,997.10","2,002.07","1,990.57","1,998.23","1,998.23","1,353,130,000"
2004-06-15,"1,982.41","2,006.58","1,982.41","1,995.60","1,995.60","1,527,280,000"
2004-06-14,"1,987.75","1,987.83","1,963.48","1,969.99","1,969.99","1,402,630,000"
2004-06-10,"1,996.80","2,000.99","1,988.89","1,999.87","1,999.87","1,345,640,000"
2004-06-09,"2,015.04","2,019.22","1,989.99","1,990.61","1,990.61","1,520,200,000"
2004-06-08,"2,010.72","2,023.54","2,008.30","2,023.53","2,023.53","1,464,790,000"
2004-06-07,"1,991.67","2,020.62","1,991.42","2,020.62","2,020.62","1,485,300,000"
2004-06-04,"1,982.65","1,995.50","1,978.04","1,978.62","1,978.62","1,417,600,000"
2004-06-03,"1,983.86","1,983.86","1,960.26","1,960.26","1,960.26","1,526,670,000"
2004-06-02,"1,995.18","1,998.32","1,978.71","1,988.98","1,988.98","1,520,120,000"
2004-06-01,"1,978.52","1,991.29","1,972.71","1,990.77","1,990.77","1,459,030,000"
2004-05-28,"1,985.54","1,990.81","1,976.70","1,986.74","1,986.74","1,233,190,000"
2004-05-27,"1,982.77","1,991.87","1,969.04","1,984.50","1,984.50","1,641,260,000"
2004-05-26,"1,961.16","1,976.16","1,957.58","1,976.15","1,976.15","1,591,030,000"
2004-05-25,"1,920.94","1,966.68","1,913.73","1,964.65","1,964.65","1,770,600,000"
2004-05-24,"1,924.87","1,934.41","1,915.56","1,922.98","1,922.98","1,422,080,000"
2004-05-21,"1,910.04","1,918.08","1,899.85","1,912.09","1,912.09","1,376,620,000"
2004-05-20,"1,902.78","1,912.02","1,890.18","1,896.59","1,896.59","1,540,900,000"
2004-05-19,"1,917.58","1,936.04","1,898.16","1,898.17","1,898.17","1,834,960,000"
